timestamp,cpu_usage,memory_usage,heap_mb,heap_growth_bps,proc_cpu_pct,rest_rtt_ms,label
2026-03-07 15:21:48,52.8,64.1,224.8,9982783,41.4,27.4,1
2026-03-07 15:21:53,58.6,76.9,263.2,8965627,41.7,20.1,1
2026-03-07 15:21:57,70.1,61.4,293.3,7458327,43.0,19.9,1
2026-03-07 15:22:01,70.3,72.7,347.1,11501709,43.7,32.6,2
2026-03-07 15:22:06,62.4,81.8,390.9,10205815,44.5,25.1,2
2026-03-07 15:22:11,70.0,0.0,0.0,-74587583,0.0,0.0,3
2026-03-07 15:22:15,44.8,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:22:17,49.8,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:22:20,50.3,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:22:22,46.4,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:22:25,44.8,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:22:27,43.2,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:22:30,47.8,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:22:33,48.4,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:22:36,44.3,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:22:39,44.8,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:23:50,0.0,46.5,166.3,0,70.0,75.6,0
2026-03-07 15:23:54,62.5,50.4,180.2,4080925,68.9,91.2,0
2026-03-07 15:23:57,62.2,53.7,192.1,3277326,66.6,21.9,0
2026-03-07 15:24:01,61.5,32.7,117.3,-21666202,64.4,24.6,0
2026-03-07 15:24:04,53.5,36.2,129.9,3583632,62.0,15.1,0
2026-03-07 15:24:07,57.4,39.6,142.3,3977203,61.6,27.1,0
2026-03-07 15:24:10,53.2,42.4,152.3,3301089,59.8,23.3,0
2026-03-07 15:24:14,54.8,45.7,164.2,3566239,58.0,36.5,0
2026-03-07 15:24:17,55.0,49.2,176.7,3474203,56.8,36.5,0
2026-03-07 15:24:21,57.3,52.3,188.0,2975100,55.2,17.5,0
2026-03-07 15:24:25,63.9,31.8,113.0,-21702234,54.0,27.3,0
2026-03-07 15:24:28,57.3,43.7,155.2,13679989,53.3,23.5,0
2026-03-07 15:24:31,60.5,51.9,183.9,8760764,52.6,12.6,0
2026-03-07 15:24:34,58.9,63.7,225.7,12387164,52.3,16.7,0
2026-03-07 15:24:38,57.9,75.5,260.4,9343425,52.4,15.2,1
2026-03-07 15:24:42,90.6,56.7,272.5,3063729,54.5,447.3,1
2026-03-07 15:24:46,71.3,66.8,317.0,10876910,55.0,16.4,1
2026-03-07 15:24:51,51.8,75.0,358.1,8690810,56.7,14.6,2
2026-03-07 15:24:56,72.2,0.0,0.0,-68082999,60.7,1500.0,3
2026-03-07 15:25:00,54.3,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:25:03,53.7,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:25:06,53.7,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:25:08,53.2,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:25:11,71.9,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:25:14,52.2,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:25:17,55.0,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:26:56,0.0,39.5,141.5,0,59.9,66.5,0
2026-03-07 15:26:59,54.6,41.6,149.0,2138127,58.3,48.5,0
2026-03-07 15:27:02,58.2,43.5,155.9,2146346,57.0,21.8,0
2026-03-07 15:27:05,50.4,45.2,161.9,2007397,55.6,18.0,0
2026-03-07 15:27:09,54.1,47.2,169.1,2081415,54.2,20.2,0
2026-03-07 15:27:12,53.8,49.0,175.5,2086108,53.1,19.8,0
2026-03-07 15:27:15,48.1,50.5,180.9,1845893,52.0,18.8,0
2026-03-07 15:27:18,52.5,52.6,188.5,2000993,50.6,37.6,0
2026-03-07 15:27:23,55.0,36.2,127.8,-13789821,49.5,21.2,0
2026-03-07 15:27:26,55.3,38.1,134.7,2063986,48.8,15.7,0
2026-03-07 15:27:30,62.5,43.2,152.7,5085733,48.1,44.7,0
2026-03-07 15:27:33,59.5,54.2,191.6,12191466,47.6,49.3,0
2026-03-07 15:27:37,56.2,59.2,211.0,4496565,47.2,34.2,0
2026-03-07 15:27:41,58.4,72.3,250.9,9712210,47.2,28.2,1
2026-03-07 15:27:46,68.6,56.1,268.2,3559709,48.4,35.1,1
2026-03-07 15:27:50,63.1,67.0,319.8,13258426,48.7,20.6,1
2026-03-07 15:27:55,67.7,74.5,355.8,7719611,50.0,468.9,2
2026-03-07 15:28:00,67.3,86.0,410.8,9725581,51.5,62.1,3
2026-03-07 15:28:05,52.1,0.0,0.0,-89955114,0.0,0.0,3
2026-03-07 15:28:07,46.9,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:28:10,49.3,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:28:13,53.4,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:28:15,58.0,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:28:18,49.2,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:30:09,0.0,39.4,142.2,0,50.1,63.5,0
2026-03-07 15:30:12,57.0,45.4,163.8,5596608,49.4,25.1,0
2026-03-07 15:30:16,58.9,48.8,176.0,3751202,48.5,17.6,0
2026-03-07 15:30:19,56.1,51.6,186.3,3126247,47.7,28.9,0
2026-03-07 15:30:23,58.8,55.3,199.6,3749887,46.8,44.3,0
2026-03-07 15:30:26,59.1,34.4,125.0,-22714057,46.4,31.6,0
2026-03-07 15:30:30,51.1,37.5,136.0,2897564,45.4,29.1,0
2026-03-07 15:30:34,59.6,50.1,181.8,11790402,44.9,30.4,0
2026-03-07 15:30:37,62.4,53.4,193.8,3691024,44.4,18.6,0
2026-03-07 15:30:40,56.4,57.6,208.8,4103473,43.7,23.2,0
2026-03-07 15:30:45,56.5,49.0,176.7,-7544199,43.3,24.8,0
2026-03-07 15:30:49,66.1,63.9,208.6,7502555,43.2,37.4,0
2026-03-07 15:30:53,60.4,72.3,251.9,11213283,43.2,48.4,1
2026-03-07 15:30:57,69.8,54.1,258.2,1374558,44.7,18.6,1
2026-03-07 15:31:02,67.4,65.9,314.9,13201889,45.3,22.8,1
2026-03-07 15:31:06,72.5,76.6,365.9,11154098,46.1,27.1,2
2026-03-07 15:31:12,67.7,85.3,407.4,7417631,49.0,727.2,2
2026-03-07 15:31:17,51.1,0.0,0.0,-76351020,0.0,0.0,3
2026-03-07 15:31:20,49.4,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:31:22,55.9,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:31:25,48.8,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:31:28,54.0,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:31:30,45.1,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:31:33,51.0,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:33:04,0.0,47.1,164.8,0,70.4,243.7,0
2026-03-07 15:33:08,60.4,51.5,180.2,3582058,67.8,20.9,0
2026-03-07 15:33:12,48.2,34.4,120.4,-17268694,65.7,19.1,0
2026-03-07 15:33:15,50.0,37.1,129.8,3042114,64.2,20.0,0
2026-03-07 15:33:19,51.0,40.5,141.6,3174514,62.3,38.5,0
2026-03-07 15:33:23,45.3,43.8,153.1,2934110,60.4,25.3,0
2026-03-07 15:33:26,51.4,46.7,163.5,3317177,59.1,19.6,0
2026-03-07 15:33:29,46.8,50.2,175.7,3542009,57.8,27.8,0
2026-03-07 15:33:32,47.9,53.0,185.2,3305968,56.8,17.9,0
2026-03-07 15:33:35,49.1,36.1,125.6,-19217610,55.8,20.5,0
2026-03-07 15:33:38,47.4,42.4,147.5,7099581,55.0,25.4,0
2026-03-07 15:33:42,53.4,48.3,163.0,4461457,54.2,19.8,0
2026-03-07 15:33:45,52.6,60.7,205.1,13732767,53.6,17.2,0
2026-03-07 15:33:48,57.3,70.5,243.0,10786734,53.4,13.4,1
2026-03-07 15:33:53,74.4,52.1,248.7,1322132,54.5,22.1,1
2026-03-07 15:33:56,59.0,67.4,321.8,19010305,54.8,35.4,1
2026-03-07 15:34:00,63.8,71.4,341.0,5492085,55.1,21.7,2
2026-03-07 15:34:04,70.2,75.6,360.9,5163749,56.0,17.8,2
2026-03-07 15:34:08,69.3,84.5,403.8,10955706,57.2,19.7,2
2026-03-07 15:34:13,58.9,0.0,0.0,-71955210,0.0,0.0,3
2026-03-07 15:34:16,47.4,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:34:19,47.4,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:34:22,50.2,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:34:25,46.3,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:34:28,45.5,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:36:49,0.0,40.1,152.4,0,44.7,57.3,0
2026-03-07 15:36:53,54.6,42.5,161.3,2470954,44.0,39.4,0
2026-03-07 15:36:56,56.0,44.5,169.0,2430406,43.3,27.9,0
2026-03-07 15:37:00,59.3,47.0,178.5,2545353,42.6,23.0,0
2026-03-07 15:37:04,54.5,49.4,187.4,2345002,41.7,16.7,0
2026-03-07 15:37:07,58.6,51.3,194.9,2053810,41.1,18.3,0
2026-03-07 15:37:11,56.3,53.8,204.3,2611286,40.6,38.0,0
2026-03-07 15:37:14,55.7,33.2,126.5,-23693113,40.1,15.7,0
2026-03-07 15:37:17,27.6,34.1,129.8,1216992,39.6,12.0,0
2026-03-07 15:37:19,25.8,34.3,130.7,383306,39.0,18.8,0
2026-03-07 15:37:22,25.8,34.5,131.2,185917,38.5,24.0,0
2026-03-07 15:37:24,28.2,40.2,152.9,8680660,38.1,20.9,0
2026-03-07 15:37:27,29.3,45.7,174.0,8584007,37.7,22.3,0
2026-03-07 15:37:29,29.4,54.2,206.2,13326222,37.5,16.4,0
2026-03-07 15:37:32,29.1,57.0,216.5,4198203,37.4,23.7,0
2026-03-07 15:37:34,30.6,65.5,248.4,13202473,37.3,24.2,1
2026-03-07 15:37:37,35.7,71.0,269.6,8687852,37.3,14.5,1
2026-03-07 15:37:40,41.1,56.1,261.6,-2621318,38.3,20.1,1
2026-03-07 15:37:42,32.8,62.9,293.3,12408402,38.4,15.5,1
2026-03-07 15:37:45,41.8,65.7,313.7,7549253,38.6,14.3,1
2026-03-07 15:37:47,40.2,72.3,345.5,12669599,39.0,12.9,2
2026-03-07 15:37:50,45.1,78.9,377.0,10684176,39.9,13.2,2
2026-03-07 15:37:53,28.1,83.4,398.3,8605051,40.4,18.2,2
2026-03-07 15:37:56,36.7,0.0,0.0,-113480102,0.0,0.0,3
2026-03-07 15:37:58,25.1,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:38:00,24.7,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:38:02,24.1,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:38:04,26.7,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:38:06,26.4,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:38:08,27.4,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:38:10,23.9,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:44:56,0.0,48.8,174.4,0,18.9,45.5,0
2026-03-07 15:44:59,52.7,50.9,182.1,2232908,18.9,61.1,0
2026-03-07 15:45:03,53.9,53.7,191.9,2543517,18.8,21.6,0
2026-03-07 15:45:06,53.5,55.8,199.4,2184436,18.8,29.8,0
2026-03-07 15:45:10,61.7,33.8,112.6,-22793412,18.9,23.4,0
2026-03-07 15:45:14,54.0,36.3,120.9,2393991,18.8,24.4,0
2026-03-07 15:45:17,52.7,38.8,129.4,2435552,18.8,16.6,0
2026-03-07 15:45:21,53.1,41.9,139.6,2518621,18.8,22.2,0
2026-03-07 15:45:25,58.9,44.0,146.9,2189152,18.7,18.2,0
2026-03-07 15:45:28,54.7,46.3,154.5,2324461,18.7,31.4,0
2026-03-07 15:45:31,53.0,48.5,161.6,2249609,18.7,24.7,0
2026-03-07 15:45:35,52.6,50.8,169.5,2195927,18.6,21.9,0
2026-03-07 15:45:38,59.8,35.8,123.8,-13979566,18.6,35.5,0
2026-03-07 15:45:41,58.1,47.0,162.5,12385607,18.7,15.2,0
2026-03-07 15:45:45,59.5,56.4,189.7,7913937,19.0,17.2,0
2026-03-07 15:45:49,59.8,71.0,243.5,12199101,19.3,32.9,0
2026-03-07 15:45:54,63.1,57.2,273.2,6450172,20.2,15.4,1
2026-03-07 15:45:58,63.4,68.5,327.2,12020061,20.7,34.4,1
2026-03-07 15:46:02,75.1,74.4,355.4,7002818,21.8,793.9,2
2026-03-07 15:46:08,66.4,0.0,0.0,-59632547,23.8,1500.0,3
2026-03-07 15:46:13,88.6,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:49:31,0.0,44.6,158.9,0,41.5,64.5,0
2026-03-07 15:49:35,53.3,47.3,168.3,2439004,40.9,28.8,0
2026-03-07 15:49:38,51.9,49.7,176.9,2570082,40.3,19.1,0
2026-03-07 15:49:42,54.1,52.0,185.2,2253792,39.7,24.3,0
2026-03-07 15:49:45,50.3,54.0,192.4,2115135,39.1,22.8,0
2026-03-07 15:49:49,54.0,37.2,122.1,-17963960,38.7,61.1,0
2026-03-07 15:49:53,55.0,39.7,130.5,2343395,38.1,19.5,0
2026-03-07 15:49:56,59.7,42.2,138.5,2504889,37.7,60.8,0
2026-03-07 15:49:59,60.9,54.7,179.5,12037893,37.6,23.6,0
2026-03-07 15:50:03,57.4,54.6,190.6,3330390,37.6,24.9,0
2026-03-07 15:50:07,60.5,68.0,240.4,11321201,37.8,25.7,0
2026-03-07 15:50:11,62.2,82.6,291.8,12176378,38.4,15.6,1
2026-03-07 15:50:16,63.0,61.5,293.9,439740,39.9,21.5,1
2026-03-07 15:50:20,62.1,72.6,346.6,12782041,40.5,16.1,2
2026-03-07 15:50:25,71.0,81.7,390.3,8792091,41.8,25.6,2
2026-03-07 15:50:30,68.0,0.0,0.0,-87601089,0.0,0.0,3
2026-03-07 15:50:33,54.4,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:50:36,50.5,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:50:39,54.5,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:50:42,45.4,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:50:44,50.3,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:50:46,50.6,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:50:49,46.9,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:52:33,0.0,46.3,158.9,0,52.8,61.8,0
2026-03-07 15:52:36,63.7,48.8,167.7,2417951,51.8,35.4,0
2026-03-07 15:52:40,51.7,51.3,176.3,2426814,50.7,29.7,0
2026-03-07 15:52:44,53.4,53.7,184.5,2208584,49.4,24.0,0
2026-03-07 15:52:47,53.6,55.9,191.9,2236681,48.4,21.9,0
2026-03-07 15:52:50,53.7,36.9,126.3,-19187870,47.7,16.6,0
2026-03-07 15:52:54,55.2,39.3,134.4,2178901,46.6,16.6,0
2026-03-07 15:52:57,54.7,41.4,141.4,2213806,45.7,19.3,0
2026-03-07 15:53:01,57.5,44.4,151.6,2701166,44.8,14.4,0
2026-03-07 15:53:04,59.5,46.3,158.1,2090359,44.1,38.3,0
2026-03-07 15:53:08,57.9,51.6,176.5,5541156,43.5,28.8,0
2026-03-07 15:53:12,54.4,51.4,176.9,104880,43.0,39.8,0
2026-03-07 15:53:16,56.9,62.2,218.5,10960526,42.8,20.9,0
2026-03-07 15:53:19,60.5,74.3,260.9,10707490,42.9,40.7,1
