
(venv) root@vbox:/home/vboxuser/lstm/codes# python collect_data.py
SSH bağlantıları kuruluyor...
  SSH bağlantısı kuruldu: 192.168.56.136
  SSH bağlantısı kuruldu: 192.168.56.137
  SSH bağlantısı kuruldu: 192.168.56.139
==========================================================================================
  Floodlight 3-Controller Metrik Toplama
  Log: real_time_metrics.log | Ctrl+C ile durdur
==========================================================================================
    # |               Zaman | Ctrl |   CPU% |   Mem% |  HeapMB |    HGrow |  pCPU% |     RTT
------------------------------------------------------------------------------------------
  232 | 2026-03-01 22:25:56 |   c1 |    1.0 |   66.1 |   171.6 |   147083 |    3.9 |    18.5
  232 | 2026-03-01 22:25:57 |   c2 |    1.8 |   43.5 |   146.1 |    29482 |    3.6 |     9.5
  232 | 2026-03-01 22:25:58 |   c3 |    4.0 |   31.7 |   106.2 |    44718 |    3.5 |     8.7
  233 | 2026-03-01 22:26:00 |   c1 |    1.1 |   66.8 |   173.3 |   406691 |    3.9 |     6.7
  233 | 2026-03-01 22:26:01 |   c2 |    0.8 |   43.9 |   147.6 |   395604 |    3.6 |     4.5
  233 | 2026-03-01 22:26:02 |   c3 |    1.1 |   32.1 |   107.2 |   269560 |    3.5 |    38.5
  234 | 2026-03-01 22:26:04 |   c1 |    0.0 |   66.9 |   173.5 |    78524 |    3.9 |     7.1
  234 | 2026-03-01 22:26:05 |   c2 |    0.9 |   44.1 |   148.3 |   177468 |    3.6 |    10.0
  234 | 2026-03-01 22:26:05 |   c3 |    0.9 |   32.2 |   107.8 |   192731 |    3.5 |    17.2
  235 | 2026-03-01 22:26:07 |   c1 |    1.1 |   66.9 |   173.7 |    42636 |    3.9 |     9.5
  235 | 2026-03-01 22:26:07 |   c2 |    0.0 |   44.2 |   148.4 |    40176 |    3.6 |     4.8
  235 | 2026-03-01 22:26:08 |   c3 |    0.0 |   32.4 |   108.3 |   164602 |    3.5 |     4.7
  236 | 2026-03-01 22:26:10 |   c1 |    0.0 |   67.4 |   174.9 |   386300 |    3.9 |    12.8
  236 | 2026-03-01 22:26:11 |   c2 |    0.0 |   44.5 |   149.5 |   345367 |    3.6 |     5.1
  236 | 2026-03-01 22:26:12 |   c3 |    2.1 |   32.7 |   109.3 |   299656 |    3.5 |    14.6
  237 | 2026-03-01 22:26:13 |   c1 |    3.2 |   67.5 |   175.3 |   140103 |    3.9 |     5.6
  237 | 2026-03-01 22:26:14 |   c2 |    0.8 |   45.7 |   153.4 |  1346376 |    3.6 |     7.9
  237 | 2026-03-01 22:26:14 |   c3 |    1.0 |   32.9 |   110.1 |   283431 |    3.5 |     4.2
  238 | 2026-03-01 22:26:16 |   c1 |   11.4 |   47.4 |   119.1 | -18236753 |    4.1 |     6.6
  238 | 2026-03-01 22:26:17 |   c2 |    0.7 |   45.7 |   153.4 |        0 |    3.6 |     9.0
  238 | 2026-03-01 22:26:18 |   c3 |    1.0 |   33.0 |   110.4 |    86075 |    3.4 |     4.4
  239 | 2026-03-01 22:26:19 |   c1 |   33.3 |   60.4 |   151.7 | 10948028 |    4.5 |     9.4
  239 | 2026-03-01 22:26:20 |   c2 |    1.0 |   46.1 |   154.8 |   425509 |    3.6 |    10.0
  239 | 2026-03-01 22:26:21 |   c3 |    0.0 |   33.4 |   111.7 |   446949 |    3.4 |     5.4
Success for unrequested channel! [??]
  240 | 2026-03-01 22:26:22 |   c1 |   71.4 |   73.2 |   183.7 | 10005980 |      - |     5.8
  240 | 2026-03-01 22:26:32 |   c2 |    1.1 |   46.7 |   157.0 |   178294 |    3.5 |     5.4
  240 | 2026-03-01 22:26:33 |   c3 |    0.0 |   33.9 |   113.4 |   132386 |    3.4 |     5.7
Success for unrequested channel! [??]
  241 | 2026-03-01 22:26:34 |   c1 |   21.6 |   65.3 |   253.0 |  5678765 |   10.5 |   299.9
  241 | 2026-03-01 22:26:45 |   c2 |    0.0 |   47.4 |   159.2 |   173458 |    3.5 |     4.8
  241 | 2026-03-01 22:26:46 |   c3 |    0.8 |   34.6 |   115.6 |   172562 |    3.4 |     6.7
  242 | 2026-03-01 22:26:47 |   c1 |    4.0 |    0.0 |       - |        - |      - |       -
  242 | 2026-03-01 22:26:50 |   c2 |    1.0 |   47.9 |   161.1 |   392376 |    3.5 |     6.0
  242 | 2026-03-01 22:26:50 |   c3 |    0.0 |   35.0 |   117.0 |   302176 |    3.4 |     5.2
  243 | 2026-03-01 22:26:52 |   c1 |    1.1 |    0.0 |       - |        - |      - |       -
  243 | 2026-03-01 22:26:52 |   c2 |    1.0 |   48.0 |   161.2 |    41632 |    3.5 |     4.7
  243 | 2026-03-01 22:26:53 |   c3 |    0.0 |   35.0 |   117.0 |        0 |    3.3 |     5.6
  244 | 2026-03-01 22:26:55 |   c1 |    0.7 |    0.0 |       - |        - |      - |       -
  244 | 2026-03-01 22:26:55 |   c2 |    2.1 |   48.0 |   161.2 |        0 |    3.5 |     4.7
  244 | 2026-03-01 22:26:56 |   c3 |    0.0 |   35.0 |   117.0 |        0 |    3.3 |     4.9
  245 | 2026-03-01 22:26:57 |   c1 |    0.7 |    0.0 |       - |        - |      - |       -
  245 | 2026-03-01 22:26:58 |   c2 |    2.2 |   48.2 |   162.1 |   317128 |    3.5 |     6.0
  245 | 2026-03-01 22:26:59 |   c3 |    0.0 |   35.2 |   117.8 |   256193 |    3.3 |     5.5
  246 | 2026-03-01 22:27:01 |   c1 |    0.0 |    0.0 |       - |        - |      - |       -
  246 | 2026-03-01 22:27:01 |   c2 |    2.2 |   48.6 |   163.4 |   407199 |    3.5 |     9.5
  246 | 2026-03-01 22:27:02 |   c3 |    0.9 |   35.5 |   118.8 |   316848 |    3.3 |     4.9
  247 | 2026-03-01 22:27:04 |   c1 |    0.7 |    0.0 |       - |        - |      - |       -
  247 | 2026-03-01 22:27:05 |   c2 |    0.0 |   48.7 |   163.6 |    70603 |    3.4 |     6.0
  247 | 2026-03-01 22:27:05 |   c3 |    0.0 |   35.6 |   119.0 |    53742 |    3.3 |     9.9
  248 | 2026-03-01 22:27:07 |   c1 |    0.0 |    0.0 |       - |        - |      - |       -
  248 | 2026-03-01 22:27:08 |   c2 |    3.2 |   48.8 |   164.1 |   177032 |    3.4 |    10.9
  248 | 2026-03-01 22:27:08 |   c3 |    2.0 |   35.7 |   119.4 |   147292 |    3.3 |     4.3
  249 | 2026-03-01 22:27:10 |   c1 |   38.8 |    0.0 |       - |        - |  130.0 |       -
  249 | 2026-03-01 22:27:11 |   c2 |    0.0 |   49.1 |   165.0 |   288345 |    3.4 |     6.2
  249 | 2026-03-01 22:27:11 |   c3 |    1.1 |   36.1 |   120.7 |   448130 |    3.3 |     5.0
  250 | 2026-03-01 22:27:13 |   c1 |    2.2 |   70.9 |   175.0 |        - |  144.0 |    62.0
  250 | 2026-03-01 22:27:13 |   c2 |    3.1 |   49.3 |   165.5 |   186935 |    3.4 |     5.4
  250 | 2026-03-01 22:27:14 |   c3 |    1.1 |   36.4 |   121.7 |   333139 |    3.3 |     5.9
  251 | 2026-03-01 22:27:16 |   c1 |    1.1 |   34.6 |    86.4 | -29349238 |   84.3 |    25.1
  251 | 2026-03-01 22:27:16 |   c2 |    1.0 |   49.3 |   165.8 |    76132 |    3.4 |     9.4
  251 | 2026-03-01 22:27:17 |   c3 |    0.0 |   36.5 |   122.2 |   172032 |    3.3 |     4.9
  252 | 2026-03-01 22:27:19 |   c1 |    0.0 |   35.2 |    87.9 |   471958 |   58.8 |     8.5
  252 | 2026-03-01 22:27:20 |   c2 |    2.1 |   49.7 |   167.2 |   457282 |    3.4 |     5.1
  252 | 2026-03-01 22:27:20 |   c3 |    1.1 |   36.9 |   123.6 |   443574 |    3.3 |     6.7
  253 | 2026-03-01 22:27:22 |   c1 |    3.2 |   36.5 |    91.0 |  1135701 |   47.2 |    14.7
  253 | 2026-03-01 22:27:22 |   c2 |    1.1 |   49.8 |   167.3 |    39986 |    3.4 |     4.8
  253 | 2026-03-01 22:27:23 |   c3 |    1.0 |   37.0 |   123.8 |    99638 |    3.3 |     4.5
  254 | 2026-03-01 22:27:25 |   c1 |    2.2 |   37.3 |    93.0 |   654435 |   38.8 |    21.2
  254 | 2026-03-01 22:27:25 |   c2 |    1.1 |   49.8 |   167.3 |        0 |    3.4 |     6.8
  254 | 2026-03-01 22:27:26 |   c3 |    2.0 |   37.1 |   124.1 |    93294 |    3.3 |     5.6
  255 | 2026-03-01 22:27:27 |   c1 |    1.1 |   37.4 |    93.3 |   128086 |   33.3 |    36.3
  255 | 2026-03-01 22:27:28 |   c2 |    4.3 |   49.9 |   167.5 |    81932 |    3.4 |     8.0
  255 | 2026-03-01 22:27:29 |   c3 |    2.2 |   37.2 |   124.4 |   111340 |    3.3 |    11.0
  256 | 2026-03-01 22:27:30 |   c1 |    2.1 |   37.4 |    93.4 |    13700 |   29.2 |    21.4
  256 | 2026-03-01 22:27:31 |   c2 |    0.0 |   50.6 |   170.0 |   792198 |    3.4 |     9.3
  256 | 2026-03-01 22:27:32 |   c3 |    0.0 |   37.7 |   126.0 |   536100 |    3.3 |     9.6
  257 | 2026-03-01 22:27:33 |   c1 |    1.1 |   38.4 |    95.7 |   795144 |   25.9 |     9.9
  257 | 2026-03-01 22:27:34 |   c2 |    0.0 |   50.6 |   170.2 |    70758 |    3.4 |     7.7
  257 | 2026-03-01 22:27:35 |   c3 |    1.1 |   37.8 |   126.3 |   106433 |    3.3 |     9.5
  258 | 2026-03-01 22:27:36 |   c1 |    2.1 |   38.5 |    96.0 |    90589 |   23.5 |    15.9
  258 | 2026-03-01 22:27:37 |   c2 |    1.1 |   50.8 |   170.7 |   197984 |    3.4 |     7.2
  258 | 2026-03-01 22:27:38 |   c3 |    0.0 |   37.8 |   126.6 |    87030 |    3.3 |    13.0
  259 | 2026-03-01 22:27:39 |   c1 |    1.1 |   38.5 |    96.2 |    75218 |   21.5 |     9.2
  259 | 2026-03-01 22:27:40 |   c2 |    0.0 |   51.1 |   171.6 |   334706 |    3.4 |     5.8
  259 | 2026-03-01 22:27:40 |   c3 |    0.0 |   38.1 |   127.4 |   288115 |    3.3 |     8.8
  260 | 2026-03-01 22:27:42 |   c1 |    1.1 |   39.3 |    98.2 |   734332 |   19.9 |     8.7
  260 | 2026-03-01 22:27:42 |   c2 |    1.0 |   51.4 |   172.8 |   416991 |    3.3 |    19.6
  260 | 2026-03-01 22:27:43 |   c3 |    1.1 |   38.3 |   128.0 |   228640 |    3.3 |     5.2
  261 | 2026-03-01 22:27:44 |   c1 |    1.1 |   39.7 |    99.0 |   298254 |   18.5 |    24.9
  261 | 2026-03-01 22:27:45 |   c2 |    0.0 |   51.6 |   173.5 |   270147 |    3.3 |     8.2
  261 | 2026-03-01 22:27:46 |   c3 |    2.1 |   38.7 |   129.4 |   459561 |    3.2 |     5.4
  262 | 2026-03-01 22:27:47 |   c1 |    0.0 |   39.7 |    99.0 |        0 |   17.3 |    10.1
  262 | 2026-03-01 22:27:48 |   c2 |    1.1 |   51.7 |   173.7 |    70264 |    3.3 |     9.3
  262 | 2026-03-01 22:27:49 |   c3 |    1.1 |   38.7 |   129.5 |    62787 |    3.2 |     5.5
  263 | 2026-03-01 22:27:50 |   c1 |   18.1 |   52.4 |   130.7 | 11230804 |   19.6 |    10.6
  263 | 2026-03-01 22:27:51 |   c2 |    2.0 |   52.1 |   175.0 |   445766 |    3.3 |     5.6
  263 | 2026-03-01 22:27:52 |   c3 |    7.7 |   39.0 |   130.5 |   332189 |    3.2 |     5.3
  264 | 2026-03-01 22:27:53 |   c1 |   33.3 |   61.4 |   153.2 |  7976083 |   26.6 |    10.8
  264 | 2026-03-01 22:27:54 |   c2 |    1.0 |   52.3 |   175.7 |   206845 |    3.3 |     4.3
  264 | 2026-03-01 22:27:55 |   c3 |    0.9 |   39.2 |   131.2 |   229744 |    3.2 |     4.4
  265 | 2026-03-01 22:27:56 |   c1 |   68.3 |   48.7 |   177.6 |  7823589 |   39.7 |   197.1
  265 | 2026-03-01 22:28:02 |   c2 |    0.0 |   52.9 |   177.8 |   249998 |    3.3 |     4.8
  265 | 2026-03-01 22:28:03 |   c3 |    1.1 |   39.6 |   132.5 |   161561 |    3.2 |     4.7
  266 | 2026-03-01 22:28:05 |   c1 |    0.0 |   72.5 |   264.1 |  9941480 |   87.2 |    24.9
  266 | 2026-03-01 22:28:09 |   c2 |    1.1 |   53.1 |   178.6 |   115976 |    3.3 |     4.8
  266 | 2026-03-01 22:28:10 |   c3 |    1.0 |   40.2 |   134.4 |   271764 |    3.2 |     5.9
Success for unrequested channel! [??]
  267 | 2026-03-01 22:28:11 |   c1 |  100.0 |   69.9 |   334.0 | 10627140 |      - |    81.2
  267 | 2026-03-01 22:28:18 |   c2 |    1.1 |   53.6 |   180.0 |   161592 |    3.3 |    10.1
  267 | 2026-03-01 22:28:19 |   c3 |    1.1 |   40.6 |   135.7 |   146331 |    3.2 |     6.5
  268 | 2026-03-01 22:28:20 |   c1 |    1.1 |    0.0 |       - |        - |      - |       -
  268 | 2026-03-01 22:28:22 |   c2 |    0.0 |   53.9 |   181.2 |   335136 |    3.3 |     3.6
  268 | 2026-03-01 22:28:22 |   c3 |    1.0 |   40.9 |   136.7 |   290932 |    3.2 |     3.9
  269 | 2026-03-01 22:28:24 |   c1 |    2.1 |    0.0 |       - |        - |      - |       -
  269 | 2026-03-01 22:28:24 |   c2 |    2.2 |   53.9 |   181.3 |    42457 |    3.2 |    10.5
  269 | 2026-03-01 22:28:25 |   c3 |    0.0 |   40.9 |   137.0 |   104428 |    3.2 |     5.8
  270 | 2026-03-01 22:28:26 |   c1 |    1.1 |    0.0 |       - |        - |      - |       -
  270 | 2026-03-01 22:28:27 |   c2 |    0.0 |   54.2 |   182.0 |   278346 |    3.2 |     4.7
  270 | 2026-03-01 22:28:28 |   c3 |    1.1 |   41.1 |   137.5 |   198153 |    3.2 |     7.5
  271 | 2026-03-01 22:28:29 |   c1 |    1.1 |    0.0 |       - |        - |      - |       -
  271 | 2026-03-01 22:28:30 |   c2 |    2.1 |   54.5 |   183.1 |   430083 |    3.2 |     4.8
  271 | 2026-03-01 22:28:30 |   c3 |    3.2 |   41.6 |   139.1 |   605014 |    3.2 |     9.1
  272 | 2026-03-01 22:28:32 |   c1 |    2.1 |    0.0 |       - |        - |      - |       -
  272 | 2026-03-01 22:28:32 |   c2 |    0.0 |   54.6 |   183.6 |   163611 |    3.2 |     4.6
  272 | 2026-03-01 22:28:33 |   c3 |    1.1 |   41.6 |   139.2 |    38373 |    3.2 |     5.1
  273 | 2026-03-01 22:28:34 |   c1 |    0.0 |    0.0 |       - |        - |      - |       -
  273 | 2026-03-01 22:28:35 |   c2 |    0.0 |   54.7 |   183.7 |    39740 |    3.2 |     7.4
  273 | 2026-03-01 22:28:36 |   c3 |    0.0 |   41.6 |   139.2 |        0 |    3.1 |    11.7
  274 | 2026-03-01 22:28:37 |   c1 |    1.9 |    0.0 |       - |        - |      - |       -
  274 | 2026-03-01 22:28:38 |   c2 |    0.0 |   54.9 |   184.3 |   226255 |    3.2 |     4.6
  274 | 2026-03-01 22:28:39 |   c3 |    3.2 |   41.9 |   140.2 |   331795 |    3.1 |     9.1
  275 | 2026-03-01 22:28:40 |   c1 |    1.1 |    0.0 |       - |        - |      - |       -
  275 | 2026-03-01 22:28:41 |   c2 |    2.2 |   55.2 |   185.4 |   415317 |    3.2 |     8.9
  275 | 2026-03-01 22:28:41 |   c3 |    0.0 |   42.2 |   141.1 |   347974 |    3.1 |     5.1
  276 | 2026-03-01 22:28:43 |   c1 |    1.1 |    0.0 |       - |        - |      - |       -
  276 | 2026-03-01 22:28:43 |   c2 |    0.0 |   55.2 |   185.4 |        0 |    3.2 |     4.0
  276 | 2026-03-01 22:28:44 |   c3 |    1.0 |   42.2 |   141.3 |    63787 |    3.1 |     4.2
  277 | 2026-03-01 22:28:45 |   c1 |    1.0 |    0.0 |       - |        - |      - |       -
  277 | 2026-03-01 22:28:46 |   c2 |    2.1 |   55.4 |   186.1 |   214059 |    3.2 |     7.3
  277 | 2026-03-01 22:28:47 |   c3 |    2.1 |   42.5 |   142.1 |   279697 |    3.1 |     6.4
  278 | 2026-03-01 22:28:48 |   c1 |   50.6 |    0.0 |       - |        - |  144.0 |       -
  278 | 2026-03-01 22:28:49 |   c2 |    0.0 |   55.8 |   187.5 |   490720 |    3.2 |     5.4
  278 | 2026-03-01 22:28:50 |   c3 |    0.0 |   42.6 |   142.6 |   201095 |    3.1 |     4.2
  279 | 2026-03-01 22:28:51 |   c1 |    3.3 |   50.8 |   137.9 |        - |  165.0 |    59.3
  279 | 2026-03-01 22:28:52 |   c2 |    1.0 |   56.0 |   188.1 |   221404 |    3.2 |     7.1
  279 | 2026-03-01 22:28:53 |   c3 |    1.1 |   42.9 |   143.4 |   278687 |    3.1 |     4.7
  280 | 2026-03-01 22:28:54 |   c1 |    1.0 |   52.0 |   141.2 |  1182510 |   92.4 |     8.0
  280 | 2026-03-01 22:28:55 |   c2 |    1.1 |   56.0 |   188.3 |    83160 |    3.2 |     4.3
  280 | 2026-03-01 22:28:55 |   c3 |    0.9 |   42.9 |   143.4 |        0 |    3.1 |     6.0
  281 | 2026-03-01 22:28:57 |   c1 |    1.1 |   52.4 |   142.4 |   363933 |   59.9 |    14.0
  281 | 2026-03-01 22:28:58 |   c2 |    0.8 |   56.2 |   188.7 |   115984 |    3.2 |     7.2
  281 | 2026-03-01 22:28:59 |   c3 |    0.9 |   43.1 |   144.1 |   191128 |    3.1 |     8.2
  282 | 2026-03-01 22:29:01 |   c1 |    0.0 |   54.1 |   146.8 |  1287153 |   45.6 |    27.8
  282 | 2026-03-01 22:29:01 |   c2 |    2.1 |   56.6 |   190.3 |   458660 |    3.2 |    16.2
  282 | 2026-03-01 22:29:02 |   c3 |    0.9 |   43.6 |   145.7 |   496726 |    3.1 |     4.6
  283 | 2026-03-01 22:29:03 |   c1 |    1.1 |   54.2 |   147.3 |   170134 |   38.0 |    23.7
  283 | 2026-03-01 22:29:04 |   c2 |    0.0 |   56.7 |   190.5 |    83188 |    3.2 |    14.2
  283 | 2026-03-01 22:29:05 |   c3 |    1.1 |   43.7 |   146.1 |   151793 |    3.1 |     4.4
  284 | 2026-03-01 22:29:07 |   c1 |    1.1 |   54.2 |   147.3 |        0 |   32.2 |     8.9
  284 | 2026-03-01 22:29:07 |   c2 |    0.0 |   56.8 |   190.9 |   123116 |    3.2 |     6.0
  284 | 2026-03-01 22:29:08 |   c3 |    2.8 |   43.9 |   146.7 |   177567 |    3.1 |     4.4
  285 | 2026-03-01 22:29:09 |   c1 |    3.4 |   54.3 |   147.5 |    72310 |   28.3 |    20.3
  285 | 2026-03-01 22:29:10 |   c2 |    0.0 |   57.3 |   192.5 |   559197 |    3.2 |     8.6
  285 | 2026-03-01 22:29:11 |   c3 |    1.1 |   44.2 |   148.0 |   453988 |    3.1 |     3.9
  286 | 2026-03-01 22:29:12 |   c1 |    2.0 |   55.4 |   150.3 |   972200 |   25.3 |    27.3
  286 | 2026-03-01 22:29:13 |   c2 |    0.0 |   57.4 |   192.9 |   157692 |    3.1 |     5.7
  286 | 2026-03-01 22:29:14 |   c3 |    1.1 |   44.3 |   148.2 |    84148 |    3.1 |     8.7
  287 | 2026-03-01 22:29:15 |   c1 |    0.8 |   55.5 |   150.8 |   155594 |   22.9 |    15.4
  287 | 2026-03-01 22:29:16 |   c2 |    0.0 |   57.6 |   193.5 |   191587 |    3.1 |     7.4
  287 | 2026-03-01 22:29:17 |   c3 |    0.0 |   44.5 |   148.9 |   225546 |    3.1 |     4.6
  288 | 2026-03-01 22:29:18 |   c1 |    0.9 |   55.6 |   151.0 |    82495 |   20.9 |     9.0
  288 | 2026-03-01 22:29:19 |   c2 |    1.1 |   57.9 |   194.5 |   354057 |    3.1 |     5.5
  288 | 2026-03-01 22:29:19 |   c3 |    0.0 |   44.5 |   148.9 |        0 |    3.1 |     5.3
  289 | 2026-03-01 22:29:21 |   c1 |    0.9 |   56.3 |   152.9 |   660936 |   19.3 |    17.3
  289 | 2026-03-01 22:29:21 |   c2 |    4.8 |   58.1 |   195.1 |   221347 |    3.1 |     4.6
  289 | 2026-03-01 22:29:22 |   c3 |    2.1 |   44.9 |   150.2 |   454190 |    3.1 |     4.6
  290 | 2026-03-01 22:29:24 |   c1 |    0.8 |   56.7 |   154.1 |   435647 |   17.9 |     8.2
  290 | 2026-03-01 22:29:24 |   c2 |    0.0 |   58.1 |   195.2 |    41460 |    3.1 |    19.1
  290 | 2026-03-01 22:29:25 |   c3 |    1.9 |   44.9 |   150.2 |        0 |    3.1 |     4.7
  291 | 2026-03-01 22:29:26 |   c1 |    0.0 |   56.7 |   154.1 |        0 |   16.7 |    10.7
  291 | 2026-03-01 22:29:27 |   c2 |    1.1 |   58.1 |   195.3 |    40598 |    3.1 |     5.8
  291 | 2026-03-01 22:29:28 |   c3 |    0.0 |   45.0 |   150.6 |   154212 |    3.1 |     7.2
  292 | 2026-03-01 22:29:29 |   c1 |    1.1 |   56.7 |   154.1 |        0 |   15.9 |    19.2
  292 | 2026-03-01 22:29:30 |   c2 |    0.0 |   58.5 |   196.7 |   512579 |    3.1 |     9.6
  292 | 2026-03-01 22:29:31 |   c3 |    1.1 |   45.4 |   151.9 |   468069 |    3.1 |    11.3
  293 | 2026-03-01 22:29:32 |   c1 |    2.1 |   57.3 |   155.7 |   562324 |   15.0 |    12.1
  293 | 2026-03-01 22:29:33 |   c2 |    1.1 |   58.7 |   197.2 |   180210 |    3.1 |    27.7
  293 | 2026-03-01 22:29:33 |   c3 |    2.0 |   45.7 |   152.8 |   329072 |    3.0 |     5.3
  294 | 2026-03-01 22:29:35 |   c1 |    8.5 |   39.6 |   108.7 | -17314695 |   15.8 |     8.5
  294 | 2026-03-01 22:29:35 |   c2 |    0.0 |   58.8 |   197.6 |   125609 |    3.1 |    23.9
  294 | 2026-03-01 22:29:36 |   c3 |    1.0 |   45.8 |   153.1 |    84020 |    3.0 |     7.0
  295 | 2026-03-01 22:29:37 |   c1 |   16.2 |   47.6 |   130.7 |  7961863 |   20.3 |     8.5
  295 | 2026-03-01 22:29:38 |   c2 |    1.1 |   58.8 |   197.8 |    60825 |    3.1 |     6.2
  295 | 2026-03-01 22:29:39 |   c3 |    0.0 |   45.9 |   153.6 |   185167 |    3.0 |     3.8
  296 | 2026-03-01 22:29:40 |   c1 |   52.5 |   59.6 |   163.7 | 12079852 |   28.6 |     8.8
  296 | 2026-03-01 22:29:41 |   c2 |    2.2 |   59.1 |   198.8 |   360273 |    3.1 |     4.6
  296 | 2026-03-01 22:29:42 |   c3 |    1.1 |   46.3 |   154.7 |   407036 |    3.0 |     6.3
  297 | 2026-03-01 22:29:43 |   c1 |  100.0 |   52.2 |   186.8 |  8189925 |   40.0 |    10.8
  297 | 2026-03-01 22:29:48 |   c2 |    1.1 |   59.6 |   200.2 |   199481 |    3.1 |     4.5
  297 | 2026-03-01 22:29:49 |   c3 |    1.1 |   46.6 |   155.8 |   153051 |    3.0 |     5.4
Success for unrequested channel! [??]
  298 | 2026-03-01 22:29:50 |   c1 |   81.2 |   66.8 |   250.2 |  8739447 |   64.2 |    19.4
  298 | 2026-03-01 22:29:55 |   c2 |    1.1 |   60.2 |   202.5 |   328771 |    3.1 |    28.7
  298 | 2026-03-01 22:29:56 |   c3 |    0.0 |   47.2 |   157.8 |   284403 |    3.0 |    18.3
  299 | 2026-03-01 22:29:57 |   c1 |   87.5 |   67.7 |   323.3 | 10553707 |   86.8 |    10.9
  299 | 2026-03-01 22:30:03 |   c2 |    1.1 |   60.6 |   203.7 |   145548 |    3.0 |     7.7
  299 | 2026-03-01 22:30:04 |   c3 |    1.1 |   47.7 |   159.5 |   213907 |    3.0 |     4.4
  300 | 2026-03-01 22:30:05 |   c1 |   66.0 |   85.3 |   407.2 | 10171732 |  105.0 |     8.8
  300 | 2026-03-01 22:30:06 |   c2 |    3.2 |   60.7 |   204.1 |   138921 |    3.0 |     5.7
  300 | 2026-03-01 22:30:07 |   c3 |    1.1 |   47.9 |   160.1 |   188329 |    3.0 |     4.3
  301 | 2026-03-01 22:30:08 |   c1 |    0.0 |    0.0 |       - |        - |      - |       -
  301 | 2026-03-01 22:30:09 |   c2 |    0.0 |   61.0 |   205.1 |   358153 |    3.0 |     4.4
  301 | 2026-03-01 22:30:10 |   c3 |    2.1 |   47.9 |   160.1 |        0 |    3.0 |     6.1
  302 | 2026-03-01 22:30:11 |   c1 |    1.8 |    0.0 |       - |        - |      - |       -
  302 | 2026-03-01 22:30:12 |   c2 |    1.1 |   61.0 |   205.2 |    39392 |    3.0 |     6.2
  302 | 2026-03-01 22:30:12 |   c3 |    2.1 |   48.1 |   160.9 |   281893 |    3.0 |     6.5
  303 | 2026-03-01 22:30:14 |   c1 |    1.7 |    0.0 |       - |        - |      - |       -
  303 | 2026-03-01 22:30:15 |   c2 |    0.0 |   61.3 |   206.2 |   338996 |    3.0 |     7.9
  303 | 2026-03-01 22:30:16 |   c3 |    1.0 |   48.2 |   161.3 |   134045 |    3.0 |     4.9
  304 | 2026-03-01 22:30:17 |   c1 |    0.9 |    0.0 |       - |        - |      - |       -
  304 | 2026-03-01 22:30:18 |   c2 |    2.1 |   61.4 |   206.5 |   109523 |    3.0 |    12.7
  304 | 2026-03-01 22:30:19 |   c3 |    1.1 |   48.4 |   161.8 |   156445 |    3.0 |     6.2
  305 | 2026-03-01 22:30:20 |   c1 |    0.0 |    0.0 |       - |        - |      - |       -
  305 | 2026-03-01 22:30:21 |   c2 |    0.0 |   61.7 |   207.4 |   317491 |    3.0 |     4.7
  305 | 2026-03-01 22:30:22 |   c3 |    1.1 |   48.8 |   163.2 |   499242 |    3.0 |     6.1
  306 | 2026-03-01 22:30:23 |   c1 |    0.0 |    0.0 |       - |        - |      - |       -
  306 | 2026-03-01 22:30:24 |   c2 |    2.1 |   61.8 |   207.5 |    39110 |    3.0 |    32.5
  306 | 2026-03-01 22:30:24 |   c3 |    0.0 |   49.0 |   163.8 |   204676 |    3.0 |     8.6
  307 | 2026-03-01 22:30:26 |   c1 |    1.0 |    0.0 |       - |        - |      - |       -
  307 | 2026-03-01 22:30:26 |   c2 |    2.1 |   61.9 |   208.1 |   211031 |    3.0 |     8.6
  307 | 2026-03-01 22:30:27 |   c3 |    0.0 |   49.1 |   164.4 |   208400 |    2.9 |     4.5
  308 | 2026-03-01 22:30:29 |   c1 |    0.0 |    0.0 |       - |        - |      - |       -
  308 | 2026-03-01 22:30:29 |   c2 |    4.0 |   62.2 |   209.1 |   355708 |    3.0 |     5.8
  308 | 2026-03-01 22:30:30 |   c3 |    1.1 |   49.4 |   165.3 |   344945 |    2.9 |     8.1
  309 | 2026-03-01 22:30:31 |   c1 |    0.0 |    0.0 |       - |        - |      - |       -
  309 | 2026-03-01 22:30:32 |   c2 |    1.1 |   62.7 |   210.7 |   544459 |    3.0 |     4.8
  309 | 2026-03-01 22:30:33 |   c3 |    2.1 |   49.5 |   165.7 |   123241 |    2.9 |     5.9
  310 | 2026-03-01 22:30:34 |   c1 |    0.9 |    0.0 |       - |        - |      - |       -
  310 | 2026-03-01 22:30:35 |   c2 |    1.1 |   62.7 |   210.8 |    39418 |    3.0 |     4.4
  310 | 2026-03-01 22:30:36 |   c3 |    1.1 |   49.7 |   166.2 |   166657 |    2.9 |     5.0
  311 | 2026-03-01 22:30:37 |   c1 |   50.0 |    0.0 |       - |        - |  151.0 |       -
  311 | 2026-03-01 22:30:38 |   c2 |    1.1 |   62.9 |   211.5 |   244232 |    3.0 |     7.8
  311 | 2026-03-01 22:30:39 |   c3 |    3.0 |   49.9 |   166.8 |   204165 |    2.9 |     5.9
  312 | 2026-03-01 22:30:40 |   c1 |    1.1 |   47.7 |   135.3 |        - |  161.0 |    80.7
